id,direction,entry_time,exit_time,entry_price,exit_price,size,fee,pnl,reason
123,long,2024-04-05T10:00:00,2024-04-05T11:00:00,1.26,1.26,1.98,13.86,28.46,Half TP
123,long,2024-04-05T10:00:00,2024-04-05T12:00:00,1.26,1.26,1.98,13.86,227.17,SL
124,short,2024-04-05T15:00:00,2024-04-05T16:00:00,1.26,1.26,1.98,13.89,99.52,Half TP
124,short,2024-04-05T15:00:00,2024-04-05T17:00:00,1.26,1.26,1.98,13.89,363.03,SL
125,long,2024-04-05T18:00:00,2024-04-05T19:00:00,1.26,1.26,1.98,13.86,53.83,Half TP
125,long,2024-04-05T18:00:00,2024-04-05T20:00:00,1.26,1.26,1.98,13.86,56.34,SL
126,short,2024-04-08T10:00:00,2024-04-08T11:00:00,1.26,1.26,1.98,13.86,81.7,Half TP
126,short,2024-04-08T10:00:00,2024-04-08T12:00:00,1.26,1.26,1.98,13.86,132.26,SL
127,long,2024-04-08T16:00:00,2024-04-08T17:00:00,1.26,1.26,1.98,13.84,39.52,Half TP
127,long,2024-04-08T16:00:00,2024-04-08T18:00:00,1.26,1.27,1.98,13.84,71.77,SL
128,long,2024-04-09T07:00:00,2024-04-09T08:00:00,1.27,1.27,1.98,13.83,24.33,Half TP
128,long,2024-04-09T07:00:00,2024-04-09T09:00:00,1.27,1.27,1.98,13.83,29.1,SL
129,short,2024-04-09T10:00:00,2024-04-09T11:00:00,1.27,1.26,1.98,13.83,60.25,Half TP
129,short,2024-04-09T10:00:00,2024-04-09T12:00:00,1.27,1.27,1.98,13.83,50.08,SL
130,short,2024-04-09T17:00:00,2024-04-09T18:00:00,1.27,1.27,1.97,13.81,92.99,Half TP
130,short,2024-04-09T17:00:00,2024-04-09T19:00:00,1.27,1.27,1.97,13.81,113.57,SL
131,short,2024-04-10T14:00:00,2024-04-10T15:00:00,1.27,1.27,1.97,13.79,58.88,Half TP
131,short,2024-04-10T14:00:00,2024-04-10T16:00:00,1.27,1.26,1.97,13.79,1903.15,SL
132,long,2024-04-11T10:00:00,2024-04-11T11:00:00,1.26,1.26,1.99,13.93,44.14,Half TP
132,long,2024-04-11T10:00:00,2024-04-11T12:00:00,1.26,1.26,1.99,13.93,133.5,SL
